Movie ID,Average Rating,Error from Avg,User Rating,Model Prediction,Model Error
702.0,3.01886792453,0.0188679245283,3.0,2.99665705484,0.00334294516313
210.0,3.93051359517,0.0694864048338,4.0,3.9940607573,0.00593924269705
182.0,3.95132743363,0.0486725663717,4.0,4.01473109981,0.0147310998128
79.0,4.04464285714,0.0446428571429,4.0,3.97945837519,0.0205416248073
633.0,4.05797101449,0.0579710144928,4.0,3.97850835454,0.0214916454594
869.0,3.0,0.0,3.0,2.9765491537,0.0234508463049
48.0,4.09401709402,0.0940170940171,4.0,4.02778382293,0.0277838229308
209.0,3.9057591623,0.0942408376963,4.0,3.96947698786,0.0305230121366
1039.0,4.01111111111,0.0111111111111,4.0,4.05410923377,0.0541092337718
238.0,3.875,0.125,4.0,3.93892988713,0.0610701128691
494.0,4.0,0.0,4.0,3.92954266579,0.0704573342105
505.0,4.0,0.0,4.0,3.92954266579,0.0704573342105
181.0,4.00788954635,0.00788954635108,4.0,4.07090325879,0.070903258792
482.0,3.984375,0.015625,4.0,3.91634488249,0.0836551175066
317.0,3.91176470588,0.0882352941176,4.0,3.9026048948,0.0973951052026
204.0,3.83428571429,0.165714285714,4.0,3.89849629617,0.101503703833
168.0,4.0664556962,0.0664556962025,4.0,4.12906563855,0.129065638553
723.0,3.14705882353,0.147058823529,3.0,3.13327250083,0.13327250083
531.0,3.92248062016,0.077519379845,4.0,3.8640652913,0.135934708703
1035.0,3.16176470588,0.161764705882,3.0,3.14894483554,0.148944835543
284.0,3.16062176166,0.160621761658,3.0,3.1633535481,0.163353548098
197.0,4.10460251046,0.10460251046,4.0,4.16694945887,0.166949458868
423.0,3.83333333333,0.166666666667,4.0,3.82541519578,0.174584804216
1.0,3.87831858407,0.121681415929,4.0,3.81666710033,0.183332899666
506.0,3.85555555556,0.144444444444,4.0,3.80753649132,0.192463508682
190.0,4.13709677419,0.137096774194,4.0,4.19921969879,0.199219698795
69.0,3.85358255452,0.146417445483,4.0,3.7924565043,0.2075434957
98.0,4.28974358974,0.289743589744,4.0,4.21935276939,0.219352769389
815.0,3.23214285714,0.232142857143,3.0,3.22394815167,0.223948151672
237.0,3.7109375,0.2890625,4.0,3.77599847618,0.224001523824
191.0,4.16304347826,0.163043478261,4.0,4.22498751961,0.224987519615
507.0,3.81632653061,0.183673469388,4.0,3.77440137643,0.22559862357
77.0,3.27814569536,0.278145695364,3.0,3.22924286042,0.229242860424
462.0,3.80405405405,0.195945945946,4.0,3.76403532932,0.235964670681
684.0,3.79289940828,0.207100591716,4.0,3.75461346707,0.245386532929
966.0,4.19230769231,0.192307692308,4.0,4.24721382969,0.247213829694
71.0,3.78181818182,0.218181818182,4.0,3.72221652366,0.277783476343
15.0,3.77815699659,0.221843003413,4.0,3.71863310796,0.281366892042
50.0,4.35849056604,0.358490566038,4.0,4.28663944804,0.286639448037
686.0,3.68,0.32,4.0,3.70123791085,0.298762089154
276.0,3.69798657718,0.302013422819,4.0,3.69221115982,0.30778884018
433.0,3.69005847953,0.309941520468,4.0,3.68440857456,0.315591425439
602.0,3.7,0.3,4.0,3.6761452265,0.323854773497
553.0,3.28571428571,0.285714285714,3.0,3.32621542939,0.326215429393
732.0,3.65,0.35,4.0,3.66926634803,0.33073365197
99.0,3.70930232558,0.290697674419,4.0,3.65124102221,0.348758977791
692.0,3.62804878049,0.371951219512,4.0,3.64587252158,0.35412747842
568.0,3.64782608696,0.352173913043,4.0,3.63207610663,0.367923893373
605.0,3.35483870968,0.354838709677,3.0,3.38460193614,0.384601936141
685.0,3.35668789809,0.356687898089,3.0,3.38616386817,0.386163868169
770.0,3.38596491228,0.385964912281,3.0,3.38787920161,0.387879201613
25.0,3.44368600683,0.443686006826,3.0,3.39126682629,0.391266826292
471.0,3.61085972851,0.389140271493,4.0,3.60085217139,0.399147828609
924.0,3.4,0.4,3.0,3.4028366579,0.402836657901
591.0,3.60112359551,0.398876404494,4.0,3.59262846749,0.407371532513
508.0,3.59534883721,0.404651162791,4.0,3.58775077094,0.412249229062
73.0,3.46875,0.46875,3.0,3.41579841947,0.415798419465
340.0,3.5873015873,0.412698412698,4.0,3.58327846138,0.416721538619
609.0,3.58333333333,0.416666666667,4.0,3.57760177789,0.422398222108
418.0,3.58139534884,0.418604651163,4.0,3.57746572657,0.422534273429
111.0,3.48529411765,0.485294117647,3.0,3.43199111313,0.431991113132
465.0,3.56470588235,0.435294117647,4.0,3.56186794996,0.438132050038
690.0,3.45806451613,0.458064516129,3.0,3.46471710206,0.46471710206
1053.0,3.45833333333,0.458333333333,3.0,3.4650035856,0.465003585598
747.0,3.46078431373,0.460784313725,3.0,3.46761564138,0.467615641384
416.0,3.484375,0.484375,3.0,3.48198133963,0.481981339629
1136.0,3.48275862069,0.48275862069,3.0,3.49103407256,0.491034072565
66.0,3.54938271605,0.549382716049,3.0,3.49471836542,0.494718365415
1221.0,3.48717948718,0.487179487179,3.0,3.49574547292,0.495745472921
274.0,3.5,0.5,4.0,3.49735897498,0.50264102502
501.0,3.49593495935,0.49593495935,3.0,3.50378003067,0.503780030674
88.0,3.53990610329,0.460093896714,4.0,3.48544305133,0.514556948672
65.0,3.53913043478,0.460869565217,4.0,3.48468385929,0.515316140714
218.0,3.45614035088,0.456140350877,3.0,3.52295796409,0.522957964091
392.0,3.54411764706,0.544117647059,3.0,3.54077818067,0.540778180674
367.0,3.45882352941,0.541176470588,4.0,3.456834383,0.543165617002
381.0,3.55,0.55,3.0,3.5465674081,0.5465674081
58.0,3.64571428571,0.645714285714,3.0,3.58900369578,0.589003695784
393.0,3.41145833333,0.588541666667,4.0,3.41021904133,0.589780958672
26.0,3.45205479452,0.547945205479,4.0,3.39945784732,0.600542152682
70.0,3.66135458167,0.661354581673,3.0,3.60431176641,0.604311766405
763.0,3.38926174497,0.610738255034,4.0,3.39139269806,0.608607301943
622.0,3.35897435897,0.641025641026,4.0,3.38809514595,0.611904854053
121.0,3.43822843823,0.561771561772,4.0,3.38592518533,0.614074814667
64.0,4.44522968198,0.554770318021,5.0,4.37153608401,0.628463915992
451.0,3.34705882353,0.652941176471,4.0,3.3468390619,0.653160938096
742.0,3.64419475655,0.644194756554,3.0,3.66307959118,0.663079591181
949.0,3.33802816901,0.661971830986,4.0,3.336792115,0.663207885004
380.0,3.33620689655,0.663793103448,4.0,3.33615893545,0.663841064554
404.0,3.67326732673,0.673267326733,3.0,3.66788324817,0.66788324817
1141.0,3.33333333333,0.666666666667,4.0,3.33178874053,0.668211259466
739.0,3.32317073171,0.676829268293,4.0,3.32095826533,0.679041734675
282.0,3.68534482759,0.685344827586,3.0,3.67976954603,0.679769546031
483.0,4.45679012346,0.543209876543,5.0,4.31537415771,0.684625842293
405.0,3.31395348837,0.686046511628,4.0,3.31425782848,0.685742171516
965.0,3.66666666667,0.666666666667,3.0,3.68702832737,0.687028327372
151.0,3.63190184049,0.631901840491,3.0,3.69750770882,0.697507708818
159.0,3.22772277228,0.772277227723,4.0,3.29611515499,0.70388484501
614.0,3.74509803922,0.745098039216,3.0,3.71423765202,0.714237652017
419.0,3.72471910112,0.724719101124,3.0,3.71852047215,0.718520472151
427.0,4.29223744292,0.707762557078,5.0,4.2770542395,0.722945760505
222.0,3.6602739726,0.660273972603,3.0,3.72568423616,0.725684236159
715.0,3.27586206897,0.724137931034,4.0,3.27054053591,0.729459464094
97.0,3.79296875,0.79296875,3.0,3.73313023563,0.733130235626
223.0,4.19852941176,0.801470588235,5.0,4.26022880397,0.739771196028
603.0,4.38755980861,0.612440191388,5.0,4.25689820937,0.743101790635
215.0,3.69811320755,0.698113207547,3.0,3.76326259769,0.763262597692
173.0,4.17283950617,0.827160493827,5.0,4.23471601119,0.765283988807
485.0,3.816,0.816,3.0,3.77412556969,0.774125569694
497.0,3.83823529412,0.838235294118,3.0,3.79290679166,0.792906791664
655.0,3.88105726872,0.881057268722,3.0,3.8290767207,0.829076720698
140.0,3.2131147541,0.786885245902,4.0,3.16559328217,0.834406717827
652.0,3.88888888889,0.888888888889,3.0,3.83569176235,0.83569176235
294.0,3.15670103093,0.843298969072,4.0,3.15949488778,0.840505112221
268.0,3.79215686275,0.792156862745,3.0,3.85665789176,0.856657891758
458.0,3.12222222222,0.877777777778,4.0,3.12556192473,0.874438075266
228.0,3.81557377049,0.815573770492,3.0,3.87991335732,0.879913357324
180.0,4.04524886878,0.954751131222,5.0,4.10800501645,0.891994983552
417.0,3.09589041096,0.904109589041,4.0,3.09964698126,0.900353018736
136.0,4.12380952381,0.87619047619,5.0,4.05694341303,0.943056586966
496.0,4.12121212121,0.878787878788,5.0,4.03192546954,0.968074530458
478.0,4.11538461538,0.884615384615,5.0,4.02700321936,0.972996780639
179.0,3.90950226244,0.909502262443,3.0,3.97319428211,0.973194282109
193.0,3.91719745223,0.917197452229,3.0,3.98083641928,0.980836419278
487.0,4.10294117647,0.897058823529,5.0,4.01649276751,0.983507232495
1048.0,3.01369863014,1.01369863014,2.0,2.99114804083,0.991148040825
56.0,4.06091370558,1.06091370558,3.0,3.99538360434,0.995383604336
275.0,4.01119402985,0.988805970149,5.0,4.00046011957,0.999539880428
83.0,4.0625,0.9375,5.0,3.99693620328,1.00306379672
651.0,4.07602339181,0.923976608187,5.0,3.99375644183,1.00624355817
132.0,4.07723577236,1.07723577236,3.0,4.01135896385,1.01135896385
196.0,3.91633466135,1.08366533865,5.0,3.97997957671,1.02002042329
216.0,3.91034482759,1.08965517241,5.0,3.97403103839,1.02596896161
736.0,3.9358974359,1.0641025641,5.0,3.97395260905,1.02604739095
705.0,3.99270072993,0.992700729927,3.0,4.03448894516,1.03448894516
213.0,3.98507462687,0.985074626866,3.0,4.04824563123,1.04824563123
490.0,4.02,0.98,5.0,3.94643582841,1.05356417159
265.0,3.86343612335,1.13656387665,5.0,3.92744573482,1.07255426518
322.0,3.0871559633,1.0871559633,2.0,3.0910508116,1.0910508116
14.0,3.96721311475,1.03278688525,5.0,3.90367336653,1.09632663347
186.0,3.83665338645,1.16334661355,5.0,3.900847645,1.099152355
499.0,3.95161290323,1.04838709677,5.0,3.88867211107,1.11132788893
790.0,2.90909090909,1.09090909091,4.0,2.87966563001,1.12033436999
86.0,3.94,1.06,5.0,3.87703830262,1.12296169738
28.0,3.93115942029,1.06884057971,5.0,3.86838551121,1.13161448879
785.0,3.15384615385,1.15384615385,2.0,3.14050588608,1.14050588608
422.0,2.84615384615,1.15384615385,4.0,2.85386408032,1.14613591968
245.0,3.10833333333,1.10833333333,2.0,3.17754881753,1.17754881753
229.0,3.11111111111,1.11111111111,2.0,3.18030744459,1.18030744459
133.0,3.87134502924,1.12865497076,5.0,3.80984167516,1.19015832484
54.0,3.24038461538,1.24038461538,2.0,3.19228388723,1.19228388723
588.0,3.79207920792,1.20792079208,5.0,3.75392067817,1.24607932183
425.0,3.74117647059,1.25882352941,5.0,3.73471729944,1.26528270056
172.0,4.20435967302,1.20435967302,3.0,4.26601886991,1.26601886991
378.0,3.72277227723,1.27722772277,5.0,3.71660446908,1.28339553092
283.0,3.71751412429,1.28248587571,5.0,3.71142955974,1.28857044026
143.0,3.76576576577,1.23423423423,5.0,3.70650508704,1.29349491296
174.0,4.25238095238,1.25238095238,3.0,4.31370907823,1.31370907823
131.0,3.72631578947,1.27368421053,5.0,3.66789309244,1.33210690756
82.0,3.72030651341,1.27969348659,5.0,3.66201146318,1.33798853682
227.0,3.27950310559,1.27950310559,2.0,3.34753850138,1.34753850138
117.0,3.69312169312,1.30687830688,5.0,3.63540409271,1.36459590729
300.0,3.63109048724,1.36890951276,5.0,3.62637412446,1.37362587554
387.0,3.38461538462,1.38461538462,2.0,3.38380105239,1.38380105239
1192.0,3.38461538462,1.38461538462,2.0,3.38644098466,1.38644098466
328.0,3.42372881356,1.42372881356,2.0,3.42229526344,1.42229526344
161.0,3.48181818182,1.51818181818,5.0,3.54845876547,1.45154123453
729.0,3.48148148148,1.48148148148,2.0,3.48967300135,1.48967300135
942.0,3.48888888889,1.51111111111,5.0,3.49756721439,1.50243278561
955.0,3.40816326531,1.59183673469,5.0,3.41153640289,1.58846359711
1063.0,3.65853658537,1.65853658537,2.0,3.67836394721,1.67836394721
319.0,3.27380952381,1.72619047619,5.0,3.27474939658,1.72525060342
660.0,3.76470588235,1.76470588235,2.0,3.73079957615,1.73079957615
432.0,3.77011494253,1.77011494253,2.0,3.76319763667,1.76319763667
202.0,3.76428571429,1.76428571429,2.0,3.82897889416,1.82897889416
118.0,3.21501706485,1.78498293515,5.0,3.16745518475,1.83254481525
258.0,3.80353634578,1.80353634578,2.0,3.86795892171,1.86795892171
873.0,2.96296296296,1.96296296296,1.0,2.93707808849,1.93707808849
371.0,3.16417910448,2.16417910448,1.0,3.16685457342,2.16685457342
280.0,3.18823529412,2.18823529412,1.0,3.1905299214,2.1905299214
838.0,2.75,2.25,5.0,2.71011946357,2.28988053643
468.0,3.3125,2.3125,1.0,3.34884020076,2.34884020076
220.0,3.36363636364,2.36363636364,1.0,3.43109172312,2.43109172312
402.0,3.46470588235,2.46470588235,1.0,3.46262361042,2.46262361042
Average:,3.65999027603,0.749583074444,3.66304347826,3.65328527464,0.76177242144
